"ID","pred"
8213,0.29
8214,0.368
8215,0.408
8216,0.398
8217,0.546
8218,0.626
8219,0.37
8220,0.688
8221,0.496
8222,0.45
8223,0.47
8224,0.402
8225,0.462
8226,0.54
8227,0.478
8228,0.294
8229,0.436
8230,0.394
8231,0.474
8232,0.31
8233,0.6
8234,0.252
8235,0.594
8236,0.458
8237,0.42
8238,0.356
8239,0.576
8240,0.6
8241,0.376
8242,0.418
8243,0.458
8244,0.548
8245,0.28
8246,0.204
8247,0.524
8248,0.394
8249,0.394
8250,0.386
8251,0.23
8252,0.406
8253,0.506
8254,0.488
8255,0.388
8256,0.514
8257,0.668
8258,0.592
8259,0.612
8260,0.774
8261,0.386
8262,0.556
8263,0.654
8264,0.41
8265,0.542
8266,0.432
8267,0.604
8268,0.61
8269,0.522
8270,0.482
8271,0.592
8272,0.564
8273,0.57
8274,0.468
8275,0.4
8276,0.414
8277,0.358
8278,0.508
8279,0.55
8280,0.502
8281,0.586
8282,0.458
8283,0.562
8284,0.49
8285,0.422
8286,0.422
8287,0.486
8288,0.426
8289,0.594
8290,0.432
8291,0.446
8292,0.444
8293,0.462
8294,0.578
8295,0.306
8296,0.352
8297,0.53
8298,0.378
8299,0.394
8300,0.47
8301,0.426
8302,0.56
8303,0.554
8304,0.478
8305,0.382
8306,0.504
8307,0.426
8308,0.404
8309,0.628
8310,0.44
8311,0.426
8312,0.308
8313,0.55
8314,0.706
8315,0.496
8316,0.476
8317,0.44
8318,0.6
8319,0.414
8320,0.592
8321,0.372
8322,0.614
8323,0.574
8324,0.724
8325,0.466
8326,0.486
8327,0.506
8328,0.534
8329,0.714
8330,0.598
8331,0.348
8332,0.52
8333,0.5
8334,0.594
8335,0.388
8336,0.488
8337,0.596
8338,0.41
8339,0.47
8340,0.456
8341,0.368
8342,0.516
8343,0.448
8344,0.582
8345,0.27
8346,0.618
8347,0.488
8348,0.326
8349,0.212
8350,0.316
8351,0.428
8352,0.422
8353,0.548
8354,0.298
8355,0.254
8356,0.592
8357,0.54
8358,0.388
8359,0.544
8360,0.478
8361,0.6
8362,0.498
8363,0.398
8364,0.578
8365,0.262
8366,0.478
8367,0.29
8368,0.39
8369,0.406
8370,0.44
8371,0.568
8372,0.46
8373,0.39
8374,0.494
8375,0.396
8376,0.446
8377,0.49
8378,0.312
8379,0.532
8380,0.414
8381,0.52
8382,0.366
8383,0.432
8384,0.488
8385,0.498
8386,0.646
8387,0.53
8388,0.384
8389,0.486
8390,0.352
8391,0.352
8392,0.384
8393,0.536
8394,0.6
8395,0.424
8396,0.308
8397,0.338
8398,0.356
8399,0.636
8400,0.52
8401,0.408
8402,0.45
8403,0.39
8404,0.282
8405,0.322
8406,0.474
8407,0.43
8408,0.532
8409,0.438
8410,0.418
8411,0.582
8412,0.38
8413,0.462
8414,0.412
8415,0.39
8416,0.23
8417,0.336
8418,0.34
8419,0.454
8420,0.342
8421,0.55
8422,0.378
8423,0.558
8424,0.364
8425,0.532
8426,0.378
8427,0.406
8428,0.502
8429,0.272
8430,0.406
8431,0.416
8432,0.476
8433,0.244
8434,0.474
8435,0.29
8436,0.372
8437,0.478
8438,0.538
8439,0.392
8440,0.238
8441,0.346
8442,0.302
8443,0.486
8444,0.49
8445,0.572
8446,0.368
8447,0.444
8448,0.434
8449,0.462
8450,0.698
8451,0.564
8452,0.404
8453,0.444
8454,0.408
8455,0.296
8456,0.326
8457,0.55
8458,0.538
8459,0.39
8460,0.576
8461,0.486
8462,0.506
8463,0.334
8464,0.32
8465,0.558
8466,0.312
8467,0.448
8468,0.37
8469,0.29
8470,0.364
8471,0.388
8472,0.562
8473,0.376
8474,0.432
8475,0.316
8476,0.452
8477,0.41
8478,0.464
8479,0.4
8480,0.566
8481,0.526
8482,0.512
8483,0.466
8484,0.408
8485,0.504
8486,0.58
8487,0.326
8488,0.398
8489,0.444
8490,0.384
8491,0.392
8492,0.442
8493,0.228
8494,0.474
8495,0.52
8496,0.586
8497,0.436
8498,0.416
8499,0.566
8500,0.46
8501,0.416
8502,0.502
8503,0.538
8504,0.486
8505,0.418
8506,0.44
8507,0.358
8508,0.368
8509,0.558
8510,0.492
8511,0.664
8512,0.42
8513,0.488
8514,0.48
8515,0.444
8516,0.442
8517,0.416
8518,0.292
8519,0.502
8520,0.498
8521,0.702
8522,0.52
8523,0.518
8524,0.284
8525,0.434
8526,0.382
8527,0.404
8528,0.566
8529,0.598
8530,0.4
8531,0.466
8532,0.43
8533,0.408
8534,0.466
8535,0.228
8536,0.422
8537,0.386
8538,0.37
8539,0.564
8540,0.428
8541,0.378
8542,0.332
8543,0.524
8544,0.532
8545,0.514
8546,0.454
8547,0.372
8548,0.394
8549,0.42
8550,0.428
8551,0.586
8552,0.444
8553,0.658
8554,0.484
8555,0.582
8556,0.594
8557,0.416
8558,0.53
8559,0.426
8560,0.65
8561,0.704
8562,0.702
8563,0.398
8564,0.346
8565,0.498
8566,0.568
8567,0.448
8568,0.364
8569,0.396
8570,0.292
8571,0.376
8572,0.496
8573,0.452
8574,0.38
8575,0.372
8576,0.446
8577,0.392
8578,0.424
8579,0.39
8580,0.256
8581,0.482
8582,0.336
8583,0.516
8584,0.378
8585,0.456
8586,0.516
8587,0.518
8588,0.536
8589,0.372
8590,0.296
8591,0.382
8592,0.404
8593,0.52
8594,0.446
8595,0.516
8596,0.468
8597,0.414
8598,0.516
8599,0.404
8600,0.388
8601,0.348
8602,0.506
8603,0.52
8604,0.528
8605,0.426
8606,0.56
8607,0.668
8608,0.396
8609,0.432
8610,0.488
8611,0.386
8612,0.582
8613,0.474
8614,0.398
8615,0.578
8616,0.308
8617,0.614
8618,0.552
8619,0.584
8620,0.442
8621,0.416
8622,0.544
8623,0.392
8624,0.622
8625,0.37
8626,0.626
8627,0.41
8628,0.468
8629,0.29
8630,0.45
8631,0.496
8632,0.68
8633,0.524
8634,0.434
8635,0.436
8636,0.602
8637,0.584
8638,0.708
8639,0.702
8640,0.482
8641,0.384
8642,0.532
8643,0.462
8644,0.394
8645,0.478
8646,0.518
8647,0.288
8648,0.42
8649,0.58
8650,0.616
8651,0.532
8652,0.454
8653,0.462
8654,0.558
8655,0.694
8656,0.548
8657,0.572
8658,0.61
8659,0.358
8660,0.516
8661,0.552
8662,0.602
8663,0.596
8664,0.32
8665,0.398
8666,0.406
8667,0.578
8668,0.516
8669,0.45
8670,0.532
8671,0.498
8672,0.464
8673,0.462
8674,0.48
8675,0.332
8676,0.56
8677,0.432
8678,0.524
8679,0.536
8680,0.53
8681,0.268
8682,0.436
8683,0.458
8684,0.484
8685,0.324
8686,0.356
8687,0.338
8688,0.4
8689,0.54
8690,0.452
8691,0.56
8692,0.37
8693,0.544
8694,0.372
8695,0.39
8696,0.39
8697,0.456
8698,0.348
8699,0.572
8700,0.554
8701,0.406
8702,0.622
8703,0.532
8704,0.544
8705,0.398
8706,0.37
8707,0.568
8708,0.582
8709,0.572
8710,0.542
8711,0.436
8712,0.428
8713,0.464
8714,0.432
8715,0.416
8716,0.466
8717,0.528
8718,0.566
8719,0.408
8720,0.416
8721,0.464
8722,0.552
8723,0.374
8724,0.528
8725,0.408
8726,0.18
8727,0.376
8728,0.332
8729,0.42
8730,0.498
8731,0.578
8732,0.614
8733,0.486
8734,0.414
8735,0.374
8736,0.456
8737,0.438
8738,0.464
8739,0.58
8740,0.494
8741,0.402
8742,0.36
8743,0.394
8744,0.414
8745,0.386
8746,0.454
8747,0.468
8748,0.416
8749,0.474
8750,0.452
8751,0.478
8752,0.48
8753,0.53
8754,0.328
8755,0.56
8756,0.522
8757,0.46
8758,0.38
8759,0.45
8760,0.316
8761,0.372
8762,0.612
8763,0.39
8764,0.574
8765,0.454
8766,0.288
8767,0.522
8768,0.506
8769,0.482
8770,0.494
8771,0.54
8772,0.498
8773,0.488
8774,0.476
8775,0.314
8776,0.532
8777,0.31
8778,0.482
8779,0.51
8780,0.512
8781,0.636
8782,0.51
8783,0.524
8784,0.558
8785,0.676
8786,0.446
8787,0.306
8788,0.45
8789,0.412
8790,0.5
8791,0.408
8792,0.432
8793,0.376
8794,0.346
8795,0.55
8796,0.494
8797,0.37
8798,0.498
8799,0.496
8800,0.356
8801,0.372
8802,0.302
8803,0.386
8804,0.304
8805,0.53
8806,0.464
8807,0.59
8808,0.588
8809,0.4
8810,0.41
8811,0.456
8812,0.354
8813,0.548
8814,0.612
8815,0.308
8816,0.442
8817,0.396
8818,0.598
8819,0.524
8820,0.586
8821,0.368
8822,0.536
8823,0.422
8824,0.354
8825,0.5
8826,0.526
8827,0.526
8828,0.502
8829,0.71
8830,0.708
8831,0.59
8832,0.548
8833,0.532
8834,0.388
8835,0.564
8836,0.694
8837,0.62
8838,0.584
8839,0.414
8840,0.486
8841,0.614
8842,0.462
8843,0.324
8844,0.578
8845,0.566
8846,0.318
8847,0.408
8848,0.572
8849,0.574
8850,0.498
8851,0.484
8852,0.332
8853,0.508
8854,0.514
8855,0.344
8856,0.562
8857,0.474
8858,0.522
8859,0.41
8860,0.656
8861,0.232
8862,0.542
8863,0.282
8864,0.488
8865,0.472
8866,0.55
8867,0.594
8868,0.596
8869,0.532
8870,0.65
8871,0.482
8872,0.526
8873,0.598
8874,0.432
8875,0.664
8876,0.794
8877,0.6
8878,0.6
8879,0.558
8880,0.352
8881,0.514
8882,0.46
8883,0.314
8884,0.412
8885,0.406
8886,0.448
8887,0.356
8888,0.59
8889,0.344
8890,0.448
8891,0.542
8892,0.476
8893,0.52
8894,0.508
8895,0.32
8896,0.632
8897,0.342
8898,0.506
8899,0.496
8900,0.33
8901,0.466
8902,0.594
8903,0.538
8904,0.63
8905,0.518
8906,0.49
8907,0.476
8908,0.544
8909,0.404
8910,0.352
8911,0.618
8912,0.486
8913,0.532
8914,0.374
8915,0.546
8916,0.598
8917,0.588
8918,0.338
8919,0.66
8920,0.644
8921,0.298
8922,0.4
8923,0.48
8924,0.21
8925,0.424
8926,0.63
8927,0.458
8928,0.934
8929,0.508
8930,0.488
8931,0.642
8932,0.61
8933,0.232
8934,0.884
8935,0.632
8936,0.546
8937,0.55
8938,0.626
8939,0.728
8940,0.394
8941,0.46
8942,0.408
8943,0.424
8944,0.476
8945,0.466
8946,0.384
8947,0.41
8948,0.394
8949,0.372
8950,0.442
8951,0.38
8952,0.512
8953,0.602
8954,0.272
8955,0.414
8956,0.432
8957,0.384
8958,0.328
8959,0.426
8960,0.462
8961,0.484
8962,0.374
8963,0.452
8964,0.326
8965,0.422
8966,0.276
8967,0.374
8968,0.318
8969,0.348
8970,0.43
8971,0.322
8972,0.548
8973,0.34
8974,0.458
8975,0.38
8976,0.406
8977,0.58
8978,0.404
8979,0.482
8980,0.448
8981,0.622
8982,0.36
8983,0.542
8984,0.492
8985,0.34
8986,0.372
8987,0.402
8988,0.216
8989,0.544
8990,0.358
8991,0.328
8992,0.504
8993,0.478
8994,0.54
8995,0.44
8996,0.442
8997,0.51
8998,0.306
8999,0.428
9000,0.348
9001,0.556
9002,0.428
9003,0.416
9004,0.468
9005,0.362
9006,0.66
9007,0.354
9008,0.548
9009,0.312
9010,0.452
9011,0.386
9012,0.61
9013,0.514
9014,0.648
9015,0.456
9016,0.516
9017,0.556
9018,0.462
9019,0.398
9020,0.62
9021,0.352
9022,0.408
9023,0.334
9024,0.38
9025,0.528
9026,0.438
9027,0.472
9028,0.394
9029,0.426
9030,0.502
9031,0.454
9032,0.486
9033,0.47
9034,0.47
9035,0.45
9036,0.584
9037,0.412
9038,0.438
9039,0.53
9040,0.544
9041,0.484
9042,0.526
9043,0.552
9044,0.442
9045,0.544
9046,0.42
9047,0.42
9048,0.396
9049,0.54
9050,0.538
9051,0.39
9052,0.364
9053,0.502
9054,0.532
9055,0.498
9056,0.514
9057,0.428
9058,0.472
9059,0.486
9060,0.316
9061,0.478
9062,0.474
9063,0.414
9064,0.422
9065,0.452
9066,0.538
9067,0.626
9068,0.43
9069,0.382
9070,0.456
9071,0.384
9072,0.386
9073,0.388
9074,0.672
9075,0.502
9076,0.64
9077,0.378
9078,0.576
9079,0.452
9080,0.43
9081,0.488
9082,0.506
9083,0.462
9084,0.42
9085,0.256
9086,0.622
9087,0.47
9088,0.47
9089,0.398
9090,0.47
9091,0.562
9092,0.558
9093,0.5
9094,0.586
9095,0.322
9096,0.604
9097,0.66
9098,0.41
9099,0.518
9100,0.64
9101,0.536
9102,0.522
9103,0.71
9104,0.462
9105,0.45
9106,0.51
9107,0.614
9108,0.488
9109,0.418
9110,0.362
9111,0.454
9112,0.346
9113,0.36
9114,0.748
9115,0.504
9116,0.562
9117,0.496
9118,0.438
9119,0.396
9120,0.424
9121,0.376
9122,0.48
9123,0.504
9124,0.562
9125,0.544
9126,0.272
9127,0.404
9128,0.478
9129,0.418
9130,0.438
9131,0.37
9132,0.374
9133,0.454
9134,0.364
9135,0.544
9136,0.378
9137,0.368
9138,0.532
9139,0.524
9140,0.692
9141,0.46
9142,0.59
9143,0.652
9144,0.842
9145,0.584
9146,0.328
9147,0.676
9148,0.458
9149,0.826
9150,0.398
9151,0.492
9152,0.474
9153,0.438
9154,0.558
9155,0.366
9156,0.574
9157,0.48
9158,0.654
9159,0.368
9160,0.472
9161,0.622
9162,0.51
9163,0.548
9164,0.546
9165,0.396
9166,0.54
9167,0.586
9168,0.68
9169,0.584
9170,0.378
9171,0.478
9172,0.332
9173,0.392
9174,0.372
9175,0.412
9176,0.586
9177,0.33
9178,0.95
9179,0.552
9180,0.654
9181,0.428
9182,0.538
9183,0.606
9184,0.32
9185,0.674
9186,0.46
9187,0.416
9188,0.388
9189,0.452
9190,0.492
9191,0.496
9192,0.414
9193,0.518
9194,0.458
9195,0.46
9196,0.424
9197,0.42
9198,0.518
9199,0.362
9200,0.47
9201,0.424
9202,0.318
9203,0.392
9204,0.47
9205,0.31
9206,0.586
9207,0.58
9208,0.486
9209,0.582
9210,0.37
9211,0.468
9212,0.266
9213,0.47
9214,0.592
9215,0.356
9216,0.494
9217,0.41
9218,0.456
9219,0.312
9220,0.45
9221,0.514
9222,0.488
9223,0.414
9224,0.48
9225,0.45
9226,0.486
9227,0.616
9228,0.406
9229,0.478
9230,0.626
9231,0.432
9232,0.528
9233,0.614
9234,0.464
9235,0.448
9236,0.582
9237,0.318
9238,0.382
9239,0.522
9240,0.37
9241,0.448
9242,0.514
9243,0.446
9244,0.38
9245,0.466
9246,0.644
9247,0.524
9248,0.49
9249,0.348
9250,0.586
9251,0.38
9252,0.592
9253,0.452
9254,0.326
9255,0.5
9256,0.374
9257,0.508
9258,0.488
9259,0.438
9260,0.408
9261,0.532
9262,0.522
9263,0.48
9264,0.294
9265,0.548
9266,0.43
9267,0.474
9268,0.436
9269,0.58
9270,0.442
9271,0.304
9272,0.356
9273,0.35
9274,0.326
9275,0.462
9276,0.422
9277,0.528
9278,0.426
9279,0.346
9280,0.308
9281,0.728
9282,0.382
9283,0.284
9284,0.452
9285,0.504
9286,0.5
9287,0.48
9288,0.442
9289,0.62
9290,0.66
9291,0.45
9292,0.39
9293,0.316
9294,0.548
9295,0.292
9296,0.634
9297,0.416
9298,0.388
9299,0.416
9300,0.468
9301,0.31
9302,0.224
9303,0.472
9304,0.56
9305,0.468
9306,0.398
9307,0.522
9308,0.434
9309,0.356
9310,0.4
9311,0.324
9312,0.442
9313,0.508
9314,0.348
9315,0.624
9316,0.546
9317,0.392
9318,0.574
9319,0.482
9320,0.32
9321,0.36
9322,0.292
9323,0.51
9324,0.524
9325,0.406
9326,0.498
9327,0.588
9328,0.416
9329,0.462
9330,0.496
9331,0.65
9332,0.416
9333,0.554
9334,0.408
9335,0.45
9336,0.466
9337,0.56
9338,0.574
9339,0.374
9340,0.406
9341,0.438
9342,0.362
9343,0.376
9344,0.238
9345,0.462
9346,0.254
9347,0.334
9348,0.404
9349,0.3
9350,0.482
9351,0.324
9352,0.52
9353,0.58
9354,0.376
9355,0.586
9356,0.69
9357,0.436
9358,0.38
9359,0.468
9360,0.36
9361,0.526
9362,0.658
9363,0.452
9364,0.486
9365,0.54
9366,0.484
9367,0.54
9368,0.516
9369,0.528
9370,0.404
9371,0.442
9372,0.438
9373,0.478
9374,0.296
9375,0.416
9376,0.4
9377,0.408
9378,0.542
9379,0.462
9380,0.384
9381,0.328
9382,0.436
9383,0.314
9384,0.486
9385,0.334
9386,0.31
9387,0.706
9388,0.364
9389,0.504
9390,0.356
9391,0.376
9392,0.392
9393,0.344
9394,0.494
9395,0.368
9396,0.472
9397,0.636
9398,0.496
9399,0.516
9400,0.554
9401,0.558
9402,0.584
9403,0.614
9404,0.642
9405,0.296
9406,0.542
9407,0.494
9408,0.628
9409,0.516
9410,0.588
9411,0.498
9412,0.546
9413,0.362
9414,0.7
9415,0.606
9416,0.434
9417,0.464
9418,0.512
9419,0.534
9420,0.508
9421,0.564
9422,0.802
9423,0.676
9424,0.704
9425,0.58
9426,0.642
9427,0.47
9428,0.398
9429,0.616
9430,0.46
9431,0.492
9432,0.508
9433,0.514
9434,0.562
9435,0.784
9436,0.374
9437,0.48
9438,0.662
9439,0.684
9440,0.486
9441,0.292
9442,0.564
9443,0.626
9444,0.674
9445,0.414
9446,0.538
9447,0.37
9448,0.466
9449,0.506
9450,0.5
9451,0.65
9452,0.518
9453,0.506
9454,0.454
9455,0.448
9456,0.482
9457,0.586
9458,0.492
9459,0.44
9460,0.474
9461,0.458
9462,0.468
9463,0.478
9464,0.45
9465,0.508
9466,0.55
9467,0.384
9468,0.38
9469,0.518
9470,0.606
9471,0.558
9472,0.308
9473,0.31
9474,0.312
9475,0.358
9476,0.458
9477,0.334
9478,0.464
9479,0.468
9480,0.364
9481,0.514
9482,0.31
9483,0.416
9484,0.562
9485,0.526
9486,0.266
9487,0.334
9488,0.504
9489,0.48
9490,0.494
9491,0.204
9492,0.268
9493,0.38
9494,0.374
9495,0.386
9496,0.412
9497,0.484
9498,0.326
9499,0.61
9500,0.514
9501,0.374
9502,0.362
9503,0.468
9504,0.348
9505,0.608
9506,0.498
9507,0.354
9508,0.474
9509,0.308
9510,0.306
9511,0.304
9512,0.49
9513,0.374
9514,0.452
9515,0.436
9516,0.462
9517,0.522
9518,0.298
9519,0.396
9520,0.256
9521,0.316
9522,0.354
9523,0.394
9524,0.382
9525,0.482
9526,0.502
9527,0.404
9528,0.46
9529,0.602
9530,0.65
9531,0.418
9532,0.362
9533,0.402
9534,0.656
9535,0.446
9536,0.35
9537,0.292
9538,0.492
9539,0.388
9540,0.572
9541,0.408
9542,0.582
9543,0.626
9544,0.31
9545,0.39
9546,0.558
9547,0.39
9548,0.508
9549,0.486
9550,0.47
9551,0.42
9552,0.532
9553,0.452
9554,0.264
9555,0.272
9556,0.356
9557,0.578
9558,0.736
9559,0.55
9560,0.334
9561,0.42
9562,0.282
9563,0.42
9564,0.368
9565,0.332
9566,0.59
9567,0.318
9568,0.426
9569,0.376
9570,0.424
9571,0.684
9572,0.524
9573,0.582
9574,0.35
9575,0.528
9576,0.572
9577,0.632
9578,0.362
9579,0.472
9580,0.452
9581,0.508
9582,0.438
9583,0.352
9584,0.398
9585,0.524
9586,0.49
9587,0.556
9588,0.428
9589,0.384
9590,0.528
9591,0.446
9592,0.59
9593,0.318
9594,0.436
9595,0.49
9596,0.288
9597,0.658
9598,0.492
9599,0.59
9600,0.384
9601,0.508
9602,0.294
9603,0.414
9604,0.582
9605,0.458
9606,0.42
9607,0.6
9608,0.4
9609,0.526
9610,0.636
9611,0.394
9612,0.48
9613,0.616
9614,0.278
9615,0.348
9616,0.486
9617,0.34
9618,0.62
9619,0.464
9620,0.6
9621,0.366
9622,0.346
9623,0.476
9624,0.28
9625,0.66
9626,0.484
9627,0.39
9628,0.604
9629,0.468
9630,0.434
9631,0.276
9632,0.676
9633,0.888
9634,0.716
9635,0.504
9636,0.526
9637,0.702
9638,0.478
9639,0.374
9640,0.66
9641,0.644
9642,0.42
9643,0.498
9644,0.386
9645,0.422
9646,0.384
9647,0.466
9648,0.504
9649,0.718
9650,0.644
9651,0.406
9652,0.616
9653,0.354
9654,0.578
9655,0.47
9656,0.764
9657,0.446
9658,0.442
9659,0.514
9660,0.624
9661,0.554
9662,0.488
9663,0.36
9664,0.882
9665,0.688
9666,0.538
9667,0.672
9668,0.424
9669,0.462
9670,0.6
9671,0.48
9672,0.294
9673,0.416
9674,0.682
9675,0.464
9676,0.62
9677,0.412
9678,0.422
9679,0.684
9680,0.626
9681,0.614
9682,0.572
9683,0.518
9684,0.506
9685,0.24
9686,0.664
9687,0.68
9688,0.626
9689,0.298
9690,0.386
9691,0.7
9692,0.61
9693,0.468
9694,0.616
9695,0.296
9696,0.39
9697,0.706
9698,0.452
9699,0.606
9700,0.256
9701,0.436
9702,0.412
9703,0.49
9704,0.594
9705,0.378
9706,0.382
9707,0.356
9708,0.474
9709,0.498
9710,0.522
9711,0.458
9712,0.6
9713,0.292
9714,0.404
9715,0.428
9716,0.658
9717,0.294
9718,0.552
9719,0.37
9720,0.51
9721,0.34
9722,0.474
9723,0.532
9724,0.324
9725,0.418
9726,0.464
9727,0.506
9728,0.39
9729,0.468
9730,0.4
9731,0.334
9732,0.46
9733,0.444
9734,0.5
9735,0.444
9736,0.606
9737,0.474
9738,0.51
9739,0.404
9740,0.468
9741,0.382
9742,0.376
9743,0.364
9744,0.508
9745,0.58
9746,0.364
9747,0.354
9748,0.452
9749,0.306
9750,0.522
9751,0.518
9752,0.356
9753,0.38
9754,0.434
9755,0.398
9756,0.492
9757,0.352
9758,0.55
9759,0.482
9760,0.392
9761,0.612
9762,0.392
9763,0.434
9764,0.544
9765,0.322
9766,0.366
9767,0.386
9768,0.38
9769,0.59
9770,0.466
9771,0.438
9772,0.402
9773,0.424
9774,0.6
9775,0.532
9776,0.388
9777,0.484
9778,0.44
9779,0.392
9780,0.5
9781,0.586
9782,0.418
9783,0.34
9784,0.408
9785,0.628
9786,0.184
9787,0.428
9788,0.28
9789,0.346
9790,0.31
9791,0.428
9792,0.386
9793,0.46
9794,0.396
9795,0.294
9796,0.444
9797,0.342
9798,0.42
9799,0.548
9800,0.514
9801,0.396
9802,0.466
9803,0.674
9804,0.474
9805,0.47
9806,0.376
9807,0.442
9808,0.42
9809,0.6
9810,0.46
9811,0.636
9812,0.462
9813,0.36
9814,0.362
9815,0.398
9816,0.414
9817,0.452
9818,0.65
9819,0.362
9820,0.41
9821,0.422
9822,0.322
9823,0.388
9824,0.634
9825,0.45
9826,0.386
9827,0.412
9828,0.464
9829,0.424
9830,0.696
9831,0.288
9832,0.358
9833,0.4
9834,0.646
9835,0.476
9836,0.548
9837,0.376
9838,0.456
9839,0.51
9840,0.516
9841,0.356
9842,0.588
9843,0.468
9844,0.484
9845,0.358
9846,0.356
9847,0.504
9848,0.336
9849,0.4
9850,0.534
9851,0.424
9852,0.346
9853,0.558
9854,0.584
9855,0.44
9856,0.488
9857,0.394
9858,0.518
9859,0.438
9860,0.444
9861,0.414
9862,0.392
9863,0.478
9864,0.472
9865,0.448
9866,0.554
9867,0.572
9868,0.542
9869,0.43
9870,0.486
9871,0.402
9872,0.47
9873,0.224
9874,0.488
9875,0.494
9876,0.456
9877,0.488
9878,0.43
9879,0.554
9880,0.59
9881,0.53
9882,0.424
9883,0.6
9884,0.42
9885,0.53
9886,0.362
9887,0.254
9888,0.69
9889,0.448
9890,0.572
9891,0.478
9892,0.644
9893,0.46
9894,0.516
9895,0.378
9896,0.24
9897,0.446
9898,0.51
9899,0.4
9900,0.528
9901,0.436
9902,0.442
9903,0.284
9904,0.448
9905,0.494
9906,0.498
9907,0.44
9908,0.506
9909,0.566
9910,0.306
9911,0.434
9912,0.426
9913,0.43
9914,0.488
9915,0.648
9916,0.55
9917,0.214
9918,0.672
9919,0.722
9920,0.536
9921,0.292
9922,0.438
9923,0.606
9924,0.514
9925,0.336
9926,0.522
9927,0.464
9928,0.508
9929,0.56
9930,0.53
9931,0.63
9932,0.708
9933,0.54
9934,0.658
9935,0.41
9936,0.568
9937,0.556
9938,0.352
9939,0.57
9940,0.56
9941,0.498
9942,0.57
9943,0.54
9944,0.414
9945,0.52
9946,0.702
9947,0.616
9948,0.464
9949,0.652
9950,0.502
9951,0.578
9952,0.44
9953,0.49
9954,0.592
9955,0.322
9956,0.624
9957,0.454
9958,0.648
9959,0.648
9960,0.44
9961,0.488
9962,0.63
9963,0.438
9964,0.486
9965,0.678
9966,0.502
9967,0.534
9968,0.424
9969,0.284
9970,0.348
9971,0.43
9972,0.418
9973,0.414
9974,0.526
9975,0.548
9976,0.362
9977,0.348
9978,0.276
9979,0.45
9980,0.416
9981,0.454
9982,0.408
9983,0.488
9984,0.54
9985,0.61
9986,0.564
9987,0.486
9988,0.448
9989,0.344
9990,0.46
9991,0.44
9992,0.386
9993,0.504
9994,0.568
9995,0.44
9996,0.446
9997,0.39
9998,0.478
9999,0.564
10000,0.392
10001,0.594
10002,0.496
10003,0.46
10004,0.518
10005,0.374
10006,0.558
