ID,pred
8189,0.583002
8190,0.640052
8191,0.104147
8192,0.321064
8193,0.183408
8194,0.409217
8195,0.094825
8196,0.502574
8197,0.568627
8198,0.439597
8199,0.393366
8200,0.159561
8201,0.331183
8202,0.452432
8203,0.301519
8204,0.680998
8205,0.552611
8206,0.192518
8207,0.538951
8208,0.791703
8209,0.340491
8210,0.542071
8211,0.316457
8212,0.541202
8213,0.417255
8214,0.582909
8215,0.267341
8216,0.279565
8217,0.103467
8218,0.247655
8219,0.404678
8220,0.117508
8221,0.084364
8222,0.407246
8223,0.075363
8224,0.68178
8225,0.085119
8226,0.183242
8227,0.094919
8228,0.14853
8229,0.57257
8230,0.528344
8231,0.167307
8232,0.442371
8233,0.185902
8234,0.591646
8235,0.265359
8236,0.464524
8237,0.588444
8238,0.664847
8239,0.632655
8240,0.367128
8241,0.493847
8242,0.203138
8243,0.662508
8244,0.631285
8245,0.139251
8246,0.693771
8247,0.598822
8248,0.258524
8249,0.078841
8250,0.260835
8251,0.167238
8252,0.419733
8253,0.52894
8254,0.670162
8255,0.279744
8256,0.032855
8257,0.197447
8258,0.187745
8259,0.023168
8260,0.092938
8261,0.040076
8262,0.035488
8263,0.152894
8264,0.328092
8265,0.150756
8266,0.099134
8267,0.210591
8268,0.258869
8269,0.084476
8270,0.213136
8271,0.055026
8272,0.192766
8273,0.08027
8274,0.067181
8275,0.631837
8276,0.219788
8277,0.608531
8278,0.811905
8279,0.711242
8280,0.145484
8281,0.728987
8282,0.287879
8283,0.234661
8284,0.117125
8285,0.441896
8286,0.592552
8287,0.117523
8288,0.258425
8289,0.700839
8290,0.199274
8291,0.164865
8292,0.14179
8293,0.248212
8294,0.498021
8295,0.243802
8296,0.781891
8297,0.58055
8298,0.667895
8299,0.329446
8300,0.684691
8301,0.544237
8302,0.500154
8303,0.12526
8304,0.534895
8305,0.146412
8306,0.112149
8307,0.04376
8308,0.044264
8309,0.145273
8310,0.04769
8311,0.074403
8312,0.079266
8313,0.041379
8314,0.291589
8315,0.25818
8316,0.041682
8317,0.050116
8318,0.036118
8319,0.483702
8320,0.281549
8321,0.373343
8322,0.036998
8323,0.048443
8324,0.219167
8325,0.085062
8326,0.221715
8327,0.138194
8328,0.110837
8329,0.036861
8330,0.091844
8331,0.207038
8332,0.182008
8333,0.061825
8334,0.240869
8335,0.117062
8336,0.253461
8337,0.273775
8338,0.307245
8339,0.029213
8340,0.358841
8341,0.57122
8342,0.079798
8343,0.116011
8344,0.277177
8345,0.714699
8346,0.269309
8347,0.054205
8348,0.263308
8349,0.234362
8350,0.378624
8351,0.365837
8352,0.061054
8353,0.124593
8354,0.458159
8355,0.076723
8356,0.173855
8357,0.118781
8358,0.046641
8359,0.074289
8360,0.04031
8361,0.235223
8362,0.036946
8363,0.169984
8364,0.050401
8365,0.351036
8366,0.072965
8367,0.230788
8368,0.157705
8369,0.135953
8370,0.157516
8371,0.417259
8372,0.669018
8373,0.798695
8374,0.273745
8375,0.25645
8376,0.116963
8377,0.675375
8378,0.766622
8379,0.352684
8380,0.375575
8381,0.255412
8382,0.772667
8383,0.233263
8384,0.26182
8385,0.274846
8386,0.673029
8387,0.803621
8388,0.088469
8389,0.183582
8390,0.255521
8391,0.411213
8392,0.802457
8393,0.191901
8394,0.16578
8395,0.173749
8396,0.702456
8397,0.8088
8398,0.093958
8399,0.712739
8400,0.721835
8401,0.771226
8402,0.741063
8403,0.374642
8404,0.522352
8405,0.352762
8406,0.473732
8407,0.353415
8408,0.155578
8409,0.657637
8410,0.229189
8411,0.602778
8412,0.110652
8413,0.862535
8414,0.14054
8415,0.742448
8416,0.860891
8417,0.124906
8418,0.259918
8419,0.442392
8420,0.323374
8421,0.672118
8422,0.216048
8423,0.316614
8424,0.745861
8425,0.202243
8426,0.652972
8427,0.819404
8428,0.075879
8429,0.120596
8430,0.799104
8431,0.215857
8432,0.152932
8433,0.167272
8434,0.805614
8435,0.215011
8436,0.56114
8437,0.323072
8438,0.568208
8439,0.389651
8440,0.678081
8441,0.623816
8442,0.663088
8443,0.359538
8444,0.617238
8445,0.334543
8446,0.450916
8447,0.682965
8448,0.217859
8449,0.431535
8450,0.525392
8451,0.270615
8452,0.691038
8453,0.147092
8454,0.373637
8455,0.792345
8456,0.166931
8457,0.767094
8458,0.428993
8459,0.154252
8460,0.317376
8461,0.210532
8462,0.383371
8463,0.426524
8464,0.181972
8465,0.53342
8466,0.178222
8467,0.344007
8468,0.663939
8469,0.187438
8470,0.750914
8471,0.402489
8472,0.574126
8473,0.723225
8474,0.788638
8475,0.761985
8476,0.856534
8477,0.219175
8478,0.64663
8479,0.723099
8480,0.694918
8481,0.284284
8482,0.216128
8483,0.150633
8484,0.48269
8485,0.50157
8486,0.556713
8487,0.844521
8488,0.484349
8489,0.212464
8490,0.122406
8491,0.529258
8492,0.227558
8493,0.523736
8494,0.227847
8495,0.33748
8496,0.143617
8497,0.659479
8498,0.757869
8499,0.749178
8500,0.06681
8501,0.24932
8502,0.301239
8503,0.268735
8504,0.123325
8505,0.631718
8506,0.735671
8507,0.084637
8508,0.434383
8509,0.551731
8510,0.774021
8511,0.163049
8512,0.802893
8513,0.662325
8514,0.240101
8515,0.202431
8516,0.254232
8517,0.785839
8518,0.320034
8519,0.745243
8520,0.592646
8521,0.49824
8522,0.344851
8523,0.799003
8524,0.60099
8525,0.581478
8526,0.179035
8527,0.151837
8528,0.420241
8529,0.244719
8530,0.115634
8531,0.482196
8532,0.698527
8533,0.774609
8534,0.336254
8535,0.432901
8536,0.219662
8537,0.705077
8538,0.617432
8539,0.0675
8540,0.172549
8541,0.658522
8542,0.170459
8543,0.39298
8544,0.440093
8545,0.213189
8546,0.768932
8547,0.587544
8548,0.565377
8549,0.072672
8550,0.22042
8551,0.059741
8552,0.175642
8553,0.23872
8554,0.026819
8555,0.113509
8556,0.06802
8557,0.09094
8558,0.047031
8559,0.109163
8560,0.123513
8561,0.050825
8562,0.128235
8563,0.038464
8564,0.124546
8565,0.608565
8566,0.729419
8567,0.616403
8568,0.217107
8569,0.561532
8570,0.718215
8571,0.143485
8572,0.580096
8573,0.274832
8574,0.21279
8575,0.713818
8576,0.551684
8577,0.333731
8578,0.168892
8579,0.774467
8580,0.743448
8581,0.359112
8582,0.051591
8583,0.317213
8584,0.2444
8585,0.442329
8586,0.702095
8587,0.307578
8588,0.424102
8589,0.422644
8590,0.262563
8591,0.214107
8592,0.224932
8593,0.299043
8594,0.70656
8595,0.176717
8596,0.111386
8597,0.475273
8598,0.121041
8599,0.053076
8600,0.027614
8601,0.091313
8602,0.067176
8603,0.273728
8604,0.191915
8605,0.536101
8606,0.293013
8607,0.205742
8608,0.190691
8609,0.03406
8610,0.107964
8611,0.044283
8612,0.299623
8613,0.046047
8614,0.267047
8615,0.305526
8616,0.060892
8617,0.568465
8618,0.118179
8619,0.041537
8620,0.074178
8621,0.028517
8622,0.035955
8623,0.100434
8624,0.083825
8625,0.056906
8626,0.262671
8627,0.623637
8628,0.03794
8629,0.085652
8630,0.070153
8631,0.202856
8632,0.286764
8633,0.361291
8634,0.036671
8635,0.25112
8636,0.114345
8637,0.470984
8638,0.271941
8639,0.094215
8640,0.089096
8641,0.055288
8642,0.063231
8643,0.355098
8644,0.378879
8645,0.225047
8646,0.23575
8647,0.064285
8648,0.377327
8649,0.040169
8650,0.075761
8651,0.101316
8652,0.188613
8653,0.029418
8654,0.036044
8655,0.145556
8656,0.152637
8657,0.295208
8658,0.126047
8659,0.28306
8660,0.051
8661,0.104972
8662,0.039626
8663,0.393713
8664,0.79898
8665,0.158049
8666,0.798796
8667,0.443719
8668,0.640538
8669,0.707531
8670,0.69827
8671,0.13952
8672,0.765083
8673,0.243621
8674,0.662462
8675,0.411243
8676,0.14007
8677,0.237391
8678,0.501002
8679,0.605513
8680,0.679515
8681,0.257867
8682,0.567149
8683,0.845351
8684,0.621495
8685,0.121231
8686,0.2314
8687,0.457104
8688,0.686732
8689,0.707952
8690,0.442202
8691,0.780537
8692,0.748625
8693,0.201807
8694,0.46112
8695,0.283315
8696,0.242613
8697,0.843565
8698,0.420712
8699,0.571832
8700,0.250357
8701,0.7608
8702,0.729603
8703,0.833953
8704,0.641875
8705,0.168413
8706,0.538354
8707,0.437259
8708,0.581998
8709,0.256069
8710,0.084743
8711,0.59095
8712,0.26369
8713,0.182461
8714,0.714426
8715,0.078338
8716,0.130845
8717,0.359632
8718,0.679752
8719,0.278833
8720,0.273457
8721,0.280151
8722,0.097096
8723,0.767392
8724,0.648527
8725,0.205884
8726,0.617349
8727,0.647993
8728,0.646176
8729,0.344888
8730,0.403716
8731,0.660614
8732,0.602282
8733,0.21012
8734,0.194993
8735,0.628283
8736,0.596858
8737,0.323423
8738,0.180502
8739,0.236932
8740,0.665297
8741,0.264146
8742,0.428393
8743,0.706684
8744,0.384182
8745,0.340138
8746,0.478245
8747,0.242521
8748,0.221494
8749,0.185081
8750,0.43406
8751,0.440339
8752,0.235394
8753,0.543845
8754,0.398233
8755,0.517931
8756,0.159287
8757,0.501862
8758,0.806176
8759,0.143132
8760,0.404432
8761,0.250644
8762,0.368473
8763,0.190466
8764,0.23285
8765,0.556825
8766,0.76239
8767,0.235911
8768,0.227605
8769,0.390897
8770,0.174467
8771,0.456081
8772,0.238174
8773,0.191302
8774,0.139347
8775,0.263038
8776,0.127348
8777,0.295902
8778,0.771227
8779,0.290594
8780,0.361585
8781,0.249751
8782,0.246795
8783,0.240097
8784,0.167385
8785,0.549951
8786,0.232501
8787,0.234051
8788,0.598594
8789,0.509835
8790,0.187696
8791,0.767893
8792,0.769632
8793,0.403089
8794,0.251034
8795,0.42092
8796,0.429612
8797,0.550952
8798,0.12215
8799,0.281592
8800,0.192161
8801,0.242933
8802,0.366598
8803,0.665268
8804,0.251625
8805,0.760633
8806,0.518468
8807,0.165954
8808,0.660022
8809,0.737891
8810,0.586325
8811,0.203495
8812,0.276215
8813,0.358566
8814,0.564569
8815,0.889075
8816,0.112243
8817,0.184906
8818,0.397848
8819,0.174594
8820,0.212336
8821,0.129826
8822,0.107386
8823,0.046309
8824,0.08665
8825,0.094719
8826,0.037977
8827,0.047103
8828,0.034205
8829,0.24132
8830,0.165422
8831,0.052935
8832,0.087034
8833,0.03594
8834,0.440114
8835,0.246727
8836,0.062671
8837,0.057962
8838,0.072099
8839,0.056263
8840,0.098808
8841,0.094772
8842,0.238272
8843,0.757727
8844,0.088715
8845,0.698511
8846,0.284751
8847,0.361439
8848,0.371029
8849,0.494054
8850,0.614014
8851,0.68275
8852,0.601209
8853,0.616328
8854,0.094586
8855,0.653303
8856,0.292814
8857,0.49558
8858,0.115928
8859,0.156082
8860,0.037065
8861,0.542535
8862,0.266417
8863,0.06426
8864,0.44489
8865,0.346799
8866,0.040359
8867,0.242964
8868,0.223403
8869,0.056917
8870,0.16346
8871,0.023591
8872,0.042081
8873,0.095117
8874,0.430949
8875,0.12292
8876,0.049077
8877,0.054062
8878,0.066478
8879,0.246978
8880,0.078955
8881,0.558739
8882,0.126693
8883,0.077333
8884,0.046687
8885,0.608649
8886,0.0894
8887,0.352871
8888,0.177955
8889,0.03602
8890,0.133391
8891,0.435103
8892,0.143378
8893,0.04846
8894,0.032467
8895,0.304384
8896,0.385476
8897,0.382651
8898,0.179238
8899,0.344745
8900,0.037856
8901,0.671634
8902,0.278736
8903,0.187405
8904,0.199539
8905,0.051981
8906,0.236887
8907,0.216035
8908,0.13159
8909,0.670153
8910,0.295831
8911,0.405111
8912,0.08294
8913,0.299038
8914,0.0745
8915,0.1244
8916,0.124027
8917,0.021212
8918,0.132613
8919,0.244694
8920,0.186362
8921,0.322283
8922,0.048796
8923,0.157151
8924,0.224328
8925,0.476494
8926,0.262483
8927,0.235246
8928,0.172986
8929,0.177323
8930,0.183553
8931,0.069438
8932,0.098959
8933,0.0343
8934,0.052632
8935,0.2089
8936,0.141186
8937,0.091475
8938,0.096681
8939,0.047528
8940,0.232339
8941,0.614665
8942,0.501
8943,0.207079
8944,0.76216
8945,0.751936
8946,0.757964
8947,0.79016
8948,0.727521
8949,0.144843
8950,0.40183
8951,0.139979
8952,0.555634
8953,0.574
8954,0.131907
8955,0.506661
8956,0.591897
8957,0.540235
8958,0.397082
8959,0.655704
8960,0.211076
8961,0.743564
8962,0.179204
8963,0.167943
8964,0.191902
8965,0.273852
8966,0.242235
8967,0.109206
8968,0.130031
8969,0.162786
8970,0.778152
8971,0.150802
8972,0.803953
8973,0.834816
8974,0.591771
8975,0.675568
8976,0.58498
8977,0.317732
8978,0.191179
8979,0.16008
8980,0.080231
8981,0.493659
8982,0.206412
8983,0.126609
8984,0.60651
8985,0.303712
8986,0.754286
8987,0.127889
8988,0.197002
8989,0.684912
8990,0.77459
8991,0.190134
8992,0.097507
8993,0.196722
8994,0.340329
8995,0.698402
8996,0.473944
8997,0.218101
8998,0.518577
8999,0.523136
9000,0.216065
9001,0.159252
9002,0.697111
9003,0.78746
9004,0.720046
9005,0.101595
9006,0.594751
9007,0.25965
9008,0.280581
9009,0.668802
9010,0.354057
9011,0.255987
9012,0.127669
9013,0.632127
9014,0.714658
9015,0.405479
9016,0.253177
9017,0.344037
9018,0.500564
9019,0.334476
9020,0.522485
9021,0.147077
9022,0.310201
9023,0.613413
9024,0.219404
9025,0.69854
9026,0.23793
9027,0.736463
9028,0.630745
9029,0.56448
9030,0.673466
9031,0.675924
9032,0.723466
9033,0.143099
9034,0.139845
9035,0.501226
9036,0.334944
9037,0.426704
9038,0.379294
9039,0.227811
9040,0.14308
9041,0.531815
9042,0.160323
9043,0.439984
9044,0.496329
9045,0.58384
9046,0.384056
9047,0.066131
9048,0.598806
9049,0.305696
9050,0.421569
9051,0.481174
9052,0.660902
9053,0.258314
9054,0.752198
9055,0.651399
9056,0.145447
9057,0.19612
9058,0.229797
9059,0.186912
9060,0.153732
9061,0.240024
9062,0.162527
9063,0.242953
9064,0.527282
9065,0.545444
9066,0.541107
9067,0.142317
9068,0.203431
9069,0.527429
9070,0.273928
9071,0.240813
9072,0.624632
9073,0.500721
9074,0.261368
9075,0.0761
9076,0.489609
9077,0.412961
9078,0.578307
9079,0.506788
9080,0.68587
9081,0.506727
9082,0.76821
9083,0.120606
9084,0.358612
9085,0.782353
9086,0.389059
9087,0.272857
9088,0.168054
9089,0.06512
9090,0.475653
9091,0.187354
9092,0.125357
9093,0.036273
9094,0.121338
9095,0.0325
9096,0.109772
9097,0.025519
9098,0.020096
9099,0.15347
9100,0.128003
9101,0.232831
9102,0.062825
9103,0.221775
9104,0.070381
9105,0.048126
9106,0.053978
9107,0.218366
9108,0.569051
9109,0.588048
9110,0.397506
9111,0.29564
9112,0.251765
9113,0.100601
9114,0.631995
9115,0.762249
9116,0.175226
9117,0.756093
9118,0.5078
9119,0.132755
9120,0.572257
9121,0.68795
9122,0.391526
9123,0.37215
9124,0.62236
9125,0.549314
9126,0.639093
9127,0.489198
9128,0.22375
9129,0.289186
9130,0.084411
9131,0.197191
9132,0.0533
9133,0.034341
9134,0.042672
9135,0.469016
9136,0.039108
9137,0.253416
9138,0.204265
9139,0.040225
9140,0.057018
9141,0.12277
9142,0.045395
9143,0.037977
9144,0.159551
9145,0.075972
9146,0.091697
9147,0.028013
9148,0.070362
9149,0.038188
9150,0.21365
9151,0.068016
9152,0.086827
9153,0.188692
9154,0.092656
9155,0.258031
9156,0.207706
9157,0.144879
9158,0.068368
9159,0.127716
9160,0.619455
9161,0.224556
9162,0.174961
9163,0.040988
9164,0.157652
9165,0.151245
9166,0.062144
9167,0.137256
9168,0.375383
9169,0.042586
9170,0.531772
9171,0.087657
9172,0.227476
9173,0.316971
9174,0.529005
9175,0.090082
9176,0.023834
9177,0.154334
9178,0.027339
9179,0.026383
9180,0.056033
9181,0.095439
9182,0.158525
9183,0.061378
9184,0.038521
9185,0.020249
9186,0.146322
9187,0.208339
9188,0.156088
9189,0.100245
9190,0.049053
9191,0.150491
9192,0.078479
9193,0.142613
9194,0.127363
9195,0.032607
9196,0.041879
9197,0.264478
9198,0.801986
9199,0.300961
9200,0.212358
9201,0.067484
9202,0.084959
9203,0.63678
9204,0.175597
9205,0.788752
9206,0.328987
9207,0.078626
9208,0.736976
9209,0.457273
9210,0.135818
9211,0.335912
9212,0.629793
9213,0.12962
9214,0.616765
9215,0.755317
9216,0.257643
9217,0.777021
9218,0.60958
9219,0.048464
9220,0.24417
9221,0.408213
9222,0.70003
9223,0.28411
9224,0.246457
9225,0.165133
9226,0.395899
9227,0.22663
9228,0.323072
9229,0.305098
9230,0.564607
9231,0.570956
9232,0.539682
9233,0.171783
9234,0.318829
9235,0.515636
9236,0.739078
9237,0.171128
9238,0.665849
9239,0.761574
9240,0.269389
9241,0.208285
9242,0.215631
9243,0.69268
9244,0.574756
9245,0.113341
9246,0.627692
9247,0.451142
9248,0.681641
9249,0.154737
9250,0.71325
9251,0.128397
9252,0.411814
9253,0.15733
9254,0.121769
9255,0.136007
9256,0.441865
9257,0.694259
9258,0.569972
9259,0.708477
9260,0.586619
9261,0.725751
9262,0.759875
9263,0.773219
9264,0.19613
9265,0.085188
9266,0.136821
9267,0.124866
9268,0.29339
9269,0.2858
9270,0.597258
9271,0.717959
9272,0.108541
9273,0.742068
9274,0.139843
9275,0.151289
9276,0.276247
9277,0.51895
9278,0.131616
9279,0.107336
9280,0.302461
9281,0.567051
9282,0.755815
9283,0.610958
9284,0.455208
9285,0.531637
9286,0.339591
9287,0.741801
9288,0.167751
9289,0.096258
9290,0.556062
9291,0.170904
9292,0.639048
9293,0.136357
9294,0.408867
9295,0.724201
9296,0.653792
9297,0.492922
9298,0.195566
9299,0.110703
9300,0.525532
9301,0.415796
9302,0.386789
9303,0.398824
9304,0.572911
9305,0.316986
9306,0.668271
9307,0.448181
9308,0.601683
9309,0.425424
9310,0.245064
9311,0.174497
9312,0.154541
9313,0.189452
9314,0.712351
9315,0.408933
9316,0.680045
9317,0.624941
9318,0.229804
9319,0.234721
9320,0.343378
9321,0.40401
9322,0.596219
9323,0.46868
9324,0.449126
9325,0.245315
9326,0.670642
9327,0.702766
9328,0.470368
9329,0.567117
9330,0.282347
9331,0.186252
9332,0.591978
9333,0.28851
9334,0.266635
9335,0.382002
9336,0.179674
9337,0.081687
9338,0.453799
9339,0.724028
9340,0.721626
9341,0.434562
9342,0.759801
9343,0.492779
9344,0.237262
9345,0.251503
9346,0.318359
9347,0.171254
9348,0.387236
9349,0.056211
9350,0.160302
9351,0.404044
9352,0.090423
9353,0.157972
9354,0.293893
9355,0.114048
9356,0.125697
9357,0.111237
9358,0.087883
9359,0.087153
9360,0.061096
9361,0.048239
9362,0.039542
9363,0.081709
9364,0.030983
9365,0.097801
9366,0.797894
9367,0.526932
9368,0.726986
9369,0.752901
9370,0.434379
9371,0.488075
9372,0.57985
9373,0.135864
9374,0.464618
9375,0.623318
9376,0.844556
9377,0.094701
9378,0.392687
9379,0.772782
9380,0.59376
9381,0.31217
9382,0.110083
9383,0.153118
9384,0.437994
9385,0.473468
9386,0.291111
9387,0.639752
9388,0.18532
9389,0.404659
9390,0.113341
9391,0.535313
9392,0.633458
9393,0.784296
9394,0.42263
9395,0.761058
9396,0.057973
9397,0.090857
9398,0.260502
9399,0.064999
9400,0.269366
9401,0.20826
9402,0.056805
9403,0.157357
9404,0.137957
9405,0.274365
9406,0.069776
9407,0.098919
9408,0.045105
9409,0.301366
9410,0.178035
9411,0.042023
9412,0.062623
9413,0.093164
9414,0.090976
9415,0.109212
9416,0.069002
9417,0.051885
9418,0.166899
9419,0.05577
9420,0.186958
9421,0.326083
9422,0.03663
9423,0.076155
9424,0.075509
9425,0.202232
9426,0.022958
9427,0.288768
9428,0.063325
9429,0.031075
9430,0.056953
9431,0.175677
9432,0.164709
9433,0.38002
9434,0.212562
9435,0.039317
9436,0.05815
9437,0.205973
9438,0.061846
9439,0.047735
9440,0.371718
9441,0.239049
9442,0.141672
9443,0.03999
9444,0.196034
9445,0.234334
9446,0.057799
9447,0.139304
9448,0.335226
9449,0.023063
9450,0.030669
9451,0.133043
9452,0.019677
9453,0.050814
9454,0.115457
9455,0.226693
9456,0.102615
9457,0.082654
9458,0.110979
9459,0.239141
9460,0.06333
9461,0.356457
9462,0.094005
9463,0.44777
9464,0.656826
9465,0.072445
9466,0.630668
9467,0.622094
9468,0.102959
9469,0.263497
9470,0.139824
9471,0.114353
9472,0.42743
9473,0.409998
9474,0.213618
9475,0.155193
9476,0.421013
9477,0.692578
9478,0.093978
9479,0.498145
9480,0.15326
9481,0.675564
9482,0.662258
9483,0.239189
9484,0.094333
9485,0.212446
9486,0.474095
9487,0.141364
9488,0.699478
9489,0.610713
9490,0.223411
9491,0.160053
9492,0.259278
9493,0.63146
9494,0.062295
9495,0.760657
9496,0.235115
9497,0.356769
9498,0.300173
9499,0.509204
9500,0.083033
9501,0.553499
9502,0.596987
9503,0.691067
9504,0.331284
9505,0.173816
9506,0.363769
9507,0.20606
9508,0.340656
9509,0.6656
9510,0.502461
9511,0.711152
9512,0.156543
9513,0.489645
9514,0.420587
9515,0.125257
9516,0.318551
9517,0.163908
9518,0.264983
9519,0.676087
9520,0.331218
9521,0.132077
9522,0.180358
9523,0.334038
9524,0.480884
9525,0.466079
9526,0.803255
9527,0.402545
9528,0.692038
9529,0.726002
9530,0.20631
9531,0.635185
9532,0.110365
9533,0.126526
9534,0.646096
9535,0.300682
9536,0.353043
9537,0.135711
9538,0.243881
9539,0.053942
9540,0.294624
9541,0.286371
9542,0.128063
9543,0.553628
9544,0.258024
9545,0.190016
9546,0.197671
9547,0.332488
9548,0.198965
9549,0.446313
9550,0.664972
9551,0.126796
9552,0.738953
9553,0.194076
9554,0.603407
9555,0.72588
9556,0.136023
9557,0.744274
9558,0.337195
9559,0.586407
9560,0.496791
9561,0.614165
9562,0.631356
9563,0.603611
9564,0.259524
9565,0.752767
9566,0.259053
9567,0.693113
9568,0.703446
9569,0.115002
9570,0.16359
9571,0.373894
9572,0.142975
9573,0.420254
9574,0.199766
9575,0.292164
9576,0.43979
9577,0.514447
9578,0.189298
9579,0.291484
9580,0.723649
9581,0.196754
9582,0.586793
9583,0.238206
9584,0.580012
9585,0.676562
9586,0.127407
9587,0.199687
9588,0.578454
9589,0.629499
9590,0.749262
9591,0.378631
9592,0.506465
9593,0.119673
9594,0.450173
9595,0.112082
9596,0.460209
9597,0.246405
9598,0.316769
9599,0.603048
9600,0.613845
9601,0.308702
9602,0.149682
9603,0.179654
9604,0.209972
9605,0.703197
9606,0.246401
9607,0.139088
9608,0.275895
9609,0.209798
9610,0.201315
9611,0.565014
9612,0.496686
9613,0.385442
9614,0.65329
9615,0.193451
9616,0.625206
9617,0.770574
9618,0.648032
9619,0.194169
9620,0.241216
9621,0.424893
9622,0.187249
9623,0.251556
9624,0.224993
9625,0.174705
9626,0.412112
9627,0.075807
9628,0.154355
9629,0.092338
9630,0.174739
9631,0.119917
9632,0.042963
9633,0.040194
9634,0.02136
9635,0.470946
9636,0.108721
9637,0.129155
9638,0.131101
9639,0.463365
9640,0.161311
9641,0.142231
9642,0.537549
9643,0.747867
9644,0.422347
9645,0.548438
9646,0.102958
9647,0.099524
9648,0.701687
9649,0.285016
9650,0.543723
9651,0.441404
9652,0.34908
9653,0.147844
9654,0.699177
9655,0.182986
9656,0.120292
9657,0.645593
9658,0.056811
9659,0.248022
9660,0.140438
9661,0.039253
9662,0.375877
9663,0.451746
9664,0.142171
9665,0.04622
9666,0.107686
9667,0.132249
9668,0.045424
9669,0.396618
9670,0.158376
9671,0.263741
9672,0.061133
9673,0.064665
9674,0.325958
9675,0.282791
9676,0.411123
9677,0.120499
9678,0.295904
9679,0.241916
9680,0.107551
9681,0.180867
9682,0.018763
9683,0.108768
9684,0.105172
9685,0.127399
9686,0.104111
9687,0.036251
9688,0.202382
9689,0.352667
9690,0.324415
9691,0.027977
9692,0.163257
9693,0.140954
9694,0.028145
9695,0.556139
9696,0.101183
9697,0.234957
9698,0.12798
9699,0.143183
9700,0.22402
9701,0.362201
9702,0.202483
9703,0.229123
9704,0.111767
9705,0.092642
9706,0.109124
9707,0.733512
9708,0.06194
9709,0.385081
9710,0.180846
9711,0.524966
9712,0.203931
9713,0.296123
9714,0.030784
9715,0.225605
9716,0.805474
9717,0.768963
9718,0.243876
9719,0.088013
9720,0.618229
9721,0.656084
9722,0.601212
9723,0.059643
9724,0.176548
9725,0.695681
9726,0.250592
9727,0.101896
9728,0.230872
9729,0.310545
9730,0.741941
9731,0.800408
9732,0.364885
9733,0.149567
9734,0.448517
9735,0.239075
9736,0.60015
9737,0.45844
9738,0.157774
9739,0.708435
9740,0.160878
9741,0.75325
9742,0.133291
9743,0.697226
9744,0.314129
9745,0.629707
9746,0.180112
9747,0.70015
9748,0.240435
9749,0.7454
9750,0.366737
9751,0.145032
9752,0.78292
9753,0.611721
9754,0.17045
9755,0.716914
9756,0.318059
9757,0.250329
